mateus_NSP6_3801,QIG55856.1,100.000,15,0,0,1,15,3801,3815,4.61e-07,53.7,100.00
mateus_NSP6_3801,ACJ60680.1,100.000,15,0,0,1,15,3778,3792,4.61e-07,53.7,100.00
mateus_NSP6_3801,QJS57326.1,100.000,15,0,0,1,15,3801,3815,4.61e-07,53.7,100.00
mateus_NSP6_3801,ACJ60693.1,100.000,15,0,0,1,15,3772,3786,4.61e-07,53.7,100.00
mateus_NSP6_3801,WP_164950238.1,73.333,15,1,1,1,15,139,150,7.5,33.3,73.33
mateus_NSP6_3801,WP_164943892.1,73.333,15,1,1,1,15,139,150,7.5,33.3,73.33
mateus_NSP6_3801,WP_124999223.1,73.333,15,1,1,1,15,139,150,7.5,33.3,73.33
mateus_NSP6_3801,WP_011395975.1,90.000,10,1,0,5,14,875,884,11,32.9,90.00
mateus_NSP6_3801,ABC32301.1,90.000,10,1,0,5,14,875,884,11,32.9,90.00
mateus_NSP6_3801,WP_015869364.1,64.706,17,3,1,1,14,28,44,15,32.5,70.59
mateus_NSP6_3801,WP_063728707.1,64.706,17,3,1,1,14,28,44,15,32.5,70.59
mateus_NSP6_3801,WP_161510874.1,84.615,13,1,1,1,12,54,66,15,32.5,84.62
mateus_NSP6_3801,NLT78165.1,72.727,11,3,0,1,11,513,523,21,32.0,90.91
mateus_NSP6_3801,RMF89818.1,90.000,10,1,0,6,15,280,289,21,32.0,90.00
mateus_NSP6_3801,WP_014773103.1,81.818,11,2,0,4,14,213,223,21,32.0,81.82
mateus_NSP6_3801,WP_060658129.1,71.429,14,2,1,4,15,90,103,21,32.0,78.57
mateus_NSP6_3801,WP_118382015.1,71.429,14,2,1,4,15,90,103,21,32.0,78.57
mateus_NSP6_3801,WP_144501832.1,71.429,14,2,1,4,15,90,103,21,32.0,78.57
mateus_NSP6_3801,WP_196158994.1,75.000,12,3,0,3,14,126,137,30,31.6,83.33
mateus_NSP6_3801,WP_152803420.1,90.000,10,1,0,6,15,94,103,30,31.6,90.00
mateus_NSP6_3801,XP_015179950.1,60.000,15,3,1,1,15,6,17,30,31.6,73.33
mateus_NSP6_3801,XP_015179951.1,60.000,15,3,1,1,15,6,17,30,31.6,73.33
mateus_NSP6_3801,XP_019028658.1,71.429,14,3,1,2,14,270,283,30,31.6,71.43
mateus_NSP6_3801,XP_019028654.1,71.429,14,3,1,2,14,270,283,30,31.6,71.43
mateus_NSP6_3801,WP_014351175.1,83.333,12,1,1,4,14,73,84,30,31.6,83.33
mateus_NSP6_3801,WP_014960933.1,62.500,16,3,1,3,15,94,109,30,31.6,75.00
mateus_NSP6_3801,WP_100256203.1,75.000,12,3,0,3,14,130,141,43,31.2,83.33
mateus_NSP6_3801,WP_181718836.1,78.571,14,1,2,2,14,72,84,43,31.2,78.57
mateus_NSP6_3801,WP_043695955.1,78.571,14,1,2,2,14,72,84,43,31.2,78.57
mateus_NSP6_3801,WP_195149456.1,78.571,14,1,2,2,14,72,84,43,31.2,78.57
mateus_NSP6_3801,WP_195064677.1,78.571,14,1,2,2,14,72,84,43,31.2,78.57
mateus_NSP6_3801,WP_195096811.1,78.571,14,1,2,2,14,72,84,43,31.2,78.57
mateus_NSP6_3801,WP_093035584.1,71.429,14,3,1,2,14,269,282,43,31.2,78.57
mateus_NSP6_3801,WP_170164831.1,71.429,14,3,1,2,14,269,282,43,31.2,78.57
mateus_NSP6_3801,NQX29924.1,73.333,15,2,2,1,13,56,70,43,31.2,80.00
mateus_NSP6_3801,MBM77802.1,78.571,14,1,2,2,14,113,125,43,31.2,78.57
mateus_NSP6_3801,XP_763286.1,75.000,12,3,0,4,15,888,899,61,30.8,91.67
mateus_NSP6_3801,HCN38193.1,90.000,10,1,0,5,14,842,851,61,30.8,90.00
mateus_NSP6_3801,MBE2256776.1,90.000,10,1,0,5,14,842,851,61,30.8,90.00
mateus_NSP6_3801,HCA42784.1,90.000,10,1,0,5,14,842,851,61,30.8,90.00
mateus_NSP6_3801,WP_143871100.1,78.571,14,2,1,1,13,430,443,61,30.8,78.57
mateus_NSP6_3801,WP_186466559.1,81.818,11,2,0,2,12,69,79,61,30.8,81.82
mateus_NSP6_3801,KAF1760404.1,71.429,14,1,1,4,14,68,81,61,30.8,71.43
mateus_NSP6_3801,MAM86801.1,90.000,10,1,0,2,11,9,18,61,30.8,90.00
mateus_NSP6_3801,KIA88237.1,53.333,15,7,0,1,15,59,73,61,30.8,73.33
mateus_NSP6_3801,NWG52840.1,76.923,13,2,1,1,13,597,608,86,30.3,76.92
mateus_NSP6_3801,WP_100294653.1,64.286,14,2,1,1,14,95,105,86,30.3,78.57
mateus_NSP6_3801,RIB11104.1,75.000,12,0,1,2,13,719,727,86,30.3,75.00
mateus_NSP6_3801,WP_162021619.1,58.824,17,2,1,1,12,243,259,86,30.3,64.71
mateus_NSP6_3801,MBC8389756.1,90.000,10,1,0,2,11,68,77,86,30.3,90.00
mateus_NSP6_3801,NWG19281.1,56.000,25,0,4,2,15,288,312,86,30.3,56.00
mateus_NSP6_3801,SDH28872.1,76.923,13,0,1,6,15,178,190,86,30.3,76.92
mateus_NSP6_3801,WP_093171289.1,76.923,13,0,1,6,15,162,174,86,30.3,76.92
mateus_NSP6_3801,TAJ99353.1,75.000,12,3,0,4,15,181,192,86,30.3,91.67
mateus_NSP6_3801,WP_167129406.1,75.000,12,0,1,3,14,9,17,86,30.3,75.00
mateus_NSP6_3801,WP_167022766.1,75.000,12,0,1,3,14,9,17,86,30.3,75.00
mateus_NSP6_3801,WP_139980916.1,75.000,12,0,1,3,14,9,17,86,30.3,75.00
mateus_NSP6_3801,WP_017426473.1,80.000,10,2,0,1,10,5,14,86,30.3,100.00
mateus_NSP6_3801,OFZ27360.1,75.000,12,3,0,2,13,137,148,86,30.3,83.33
mateus_NSP6_3801,KAA0265275.1,100.000,8,0,0,1,8,13,20,86,30.3,100.00
mateus_NSP6_3801,OXA38711.1,90.000,10,1,0,1,10,27,36,86,30.3,90.00
mateus_NSP6_3801,HBS91363.1,69.231,13,3,1,1,12,54,66,86,30.3,84.62
mateus_NSP6_3801,TMB20066.1,62.500,16,1,1,4,14,105,120,86,30.3,62.50
